id,version,activity_id,cf_standard_name,variable,variable_units,data_node,experiment_id,frequency,index_node,institution_id,member_id,mip_era,file_name,file_url,nominal_resolution,file_start_date,file_end_date,number_of_aggregations,number_of_files,pid,project,source_id,source_type,sub_experiment_id,url,xlink,realm,replica,latest,geo,geo_units,grid,mod_time,checksum,checksum_type,grid_label,data_specs_version,tracking_id,citation_url,further_info_url,retracted
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19250101-19291231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19250101-19291231.nc,100 km,1925-01-01,1929-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 11:38:30,b5c9a24f924d2f34ad8c552100991b784cb9ec2c159d91d6594c7fe3afddbef7,SHA256,gn,01.00.30,hdl:21.14100/07b5efef-3abb-466e-be80-c5b17b326d77,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19200101-19241231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19200101-19241231.nc,100 km,1920-01-01,1924-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 11:48:41,cc1076ec90b1e182b28a1899c9f9e33600130b6bbaa7825f133bbc35ac544f41,SHA256,gn,01.00.30,hdl:21.14100/f81a09bd-39dd-4592-a6dd-a7a36997326a,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19150101-19191231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19150101-19191231.nc,100 km,1915-01-01,1919-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 12:01:51,01a372627d418187dc2d45bf2d6d82a77288fde66f33bae0c46813f19700aeb6,SHA256,gn,01.00.30,hdl:21.14100/91c44772-8c51-46c3-9971-1e1ed9217d34,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19100101-19141231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19100101-19141231.nc,100 km,1910-01-01,1914-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 11:31:59,36904b0acce529846607dd3cbb4146968757b250bfa10e9a148931ebe469f8e5,SHA256,gn,01.00.30,hdl:21.14100/d71fddf7-807e-495f-a671-7c7b179f49b8,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19050101-19091231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19050101-19091231.nc,100 km,1905-01-01,1909-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 11:13:50,afc1f3e8cb192ee05c59e847768cd8a6431991d7b69f4fba80fdc3936aefdd30,SHA256,gn,01.00.30,hdl:21.14100/fb4ae416-8e8f-4e20-955b-a793ae2b529a,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19000101-19041231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_19000101-19041231.nc,100 km,1900-01-01,1904-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 11:32:12,92bf62b9224c553268b30eb67673668f180c4ee9bc7ba342fff0aeffd442daf7,SHA256,gn,01.00.30,hdl:21.14100/b4f43e32-79b9-4f6a-8c72-ca17e7d6389b,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18950101-18991231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18950101-18991231.nc,100 km,1895-01-01,1899-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 10:42:47,ec250df4eebe9241e7d2664c7dc276a5ac836ff5f902ca75db025c184c800ce5,SHA256,gn,01.00.30,hdl:21.14100/d11ed20d-39a8-4b1c-9b94-efaef822dca4,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18900101-18941231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18900101-18941231.nc,100 km,1890-01-01,1894-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 10:24:48,ec2130cd31d32ef2acddf45e0e1eb25188a7898b47836547ad49fb7a5fbcabd5,SHA256,gn,01.00.30,hdl:21.14100/d1b6fdef-4d6b-449f-8210-3d76a87eb6e8,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18850101-18891231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18850101-18891231.nc,100 km,1885-01-01,1889-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 10:23:41,d5923d27da18a09fe7514e2d25db4f586ef0e02ef06525534af614c0dd0a47b6,SHA256,gn,01.00.30,hdl:21.14100/0cc0db48-4d4f-43e4-95cd-3981081dc56e,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18800101-18841231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18800101-18841231.nc,100 km,1880-01-01,1884-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 10:30:21,80df525814c6bebcf055b161195bcf04ef8242b093482398476635a75868da23,SHA256,gn,01.00.30,hdl:21.14100/c30897bd-812f-475e-ada5-152469ee8bf3,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|esgf3.dkrz.de",20190710,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf3.dkrz.de,historical,day,esgf-data.dkrz.de,MPI-M,r1i1p1f1,CMIP6,pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18750101-18791231.nc,http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/MPI-M/MPI-ESM1-2-HR/historical/r1i1p1f1/day/pr/gn/v20190710/pr_day_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_18750101-18791231.nc,100 km,1875-01-01,1879-12-31,2,33,hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2,CMIP6,MPI-ESM1-2-HR,AOGCM,none,"http://esgf3.dkrz.de/thredds/catalog/esgcet/74/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.xml#CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/xml+thredds|THREDDS"|"http://esgf3.dkrz.de/las/getUI.do?catid=649F6BBCDD98B0633CF0042D119CC69D_ns_CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/68a493d7-7f40-3783-b9d3-17e0fa4cf0c2|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -0.9375, 89.284225, -89.284225)"|"ENVELOPE(0.0, 180.0, 89.284225, -89.284225)",degrees_east,gn,2019-08-25 10:40:15,4ea0b61876a686763a24c74f05e69e9ace52bb54ebb5760ad077b710c042a62d,SHA256,gn,01.00.30,hdl:21.14100/61accd54-fb95-4463-8201-84292766e133,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical.r1i1p1f1.day.pr.gn.v20190710.json,https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1,FALSE
