"file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","dataset_pid","tracking_id"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2020-01-01,2024-12-31,219901865,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/9ffa86cc-582c-4c37-a90f-ee04cd7e85f0"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2025-01-01,2029-12-31,219871662,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/87784d44-8f8a-48c4-afa9-4e3ef95aff09"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2030-01-01,2034-12-31,219787628,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/45745195-c786-4d9d-aa40-de5d532df337"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2035-01-01,2039-12-31,219671839,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/3a123646-b0b7-4fff-b7ce-b1cefdc972ab"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2040-01-01,2044-12-31,219702801,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/59ddfd09-18fd-4c7f-93bb-14775d4c862c"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2045-01-01,2049-12-31,219444691,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/0fe46b47-46be-48ae-8244-9d1f51a08edd"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2050-01-01,2054-12-31,219204033,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/4360b6a6-a3d6-4a8a-92d0-f7a720a93ec6"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2055-01-01,2059-12-31,219348756,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/4b84f1a9-5a17-40db-802b-4f91a1962e14"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2060-01-01,2064-12-31,219557587,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/20e5e03d-da52-40b7-9e38-5918a4297b56"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2065-01-01,2069-12-31,219286177,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/4ed80c70-723d-40d2-9119-1fde38308e96"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2070-01-01,2074-12-31,219131334,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/8bd4e458-9cb7-4953-bd06-733c4ad8a99c"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2075-01-01,2079-12-31,218961423,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/6ed62822-9e7e-4f4a-b0ee-0aa59fcfa821"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2080-01-01,2084-12-31,218981019,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/d6184cff-1113-49a4-91c1-1680aa05cce1"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2085-01-01,2089-12-31,218843397,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/00bed267-f159-49f0-bdfd-5428cc5ae91a"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2090-01-01,2094-12-31,218438170,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/c90e54df-c055-45bd-9bc2-698719d9a6df"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2095-01-01,2099-12-31,218676094,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/38e4e5d4-7d5e-40f0-8af3-042fc6d8d813"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710.tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_21000101-21001231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmax.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2100-01-01,2100-12-31,43733414,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmax/gn/v20190710/tasmax_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_21000101-21001231.nc","hdl:21.14100/a56e7597-5125-38da-af79-47373debfdb6","hdl:21.14100/1587b93d-d70d-4758-866a-6b783bcf8e53"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20150101-20191231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2015-01-01,2019-12-31,221955833,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20150101-20191231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/8ea6ddeb-f219-43a2-852d-171cc7821c59"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2020-01-01,2024-12-31,221955355,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/f69c7f10-6541-4f6f-83f6-043d10174c45"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2025-01-01,2029-12-31,221844236,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/fbc4779c-0b2d-489c-8fd2-b0116580da53"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2030-01-01,2034-12-31,221770908,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/e7bb4582-1a4b-44d1-8bb6-076f0c34c2a8"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2035-01-01,2039-12-31,221586809,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/a22428ab-2b57-429e-8d8d-fa42d81fe1a2"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2040-01-01,2044-12-31,221695612,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/4267070b-10c7-4422-a57d-bb6f47faa30b"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2045-01-01,2049-12-31,221490178,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/35ffb233-c300-452b-bb04-f5bf1e22271b"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2050-01-01,2054-12-31,221267058,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/373449ff-7ac6-43b1-926a-7eba2951ddf2"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2055-01-01,2059-12-31,221222162,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/1a671f74-887c-40de-9d55-36f3192a4e6f"
